7.20
0.45
0.44
0.40
0.52
0.42
0.38
0.41
0.42
0.35
0.19
0.23
0.22
0.17
0.22
0.21
0.22
0.22
0.25
0.22
0.23
0.22
0.20
0.18
0.17
0.20
0.17
0.18
0.15
0.19
0.18
0.15
0.20
0.17
0.43
0.34
0.42
0.36
0.51
0.50
0.41
0.38
0.40
0.69
0.40
0.38
0.39
0.28
0.42
0.40
0.38
0.33
0.52
0.39
0.47
0.40
0.78
0.34
0.44
0.37
0.20
0.22
0.19
0.19
0.27
0.20
0.18
0.34
0.21
0.17
0.47
0.43
0.37
0.48
0.40
0.35
0.65
0.39
0.38
0.49
0.46
0.39
0.32
0.48
0.42
0.22
0.39
0.50
0.83
0.29
0.52
0.19
0.23
0.38
0.22
0.23
0.20
0.22
0.32
0.33
0.84
0.18
0.21
0.28
0.19
0.22
0.22
0.22
0.34
0.49
0.44
0.46
0.34
0.34
0.39
0.38
0.38
0.42
0.36
0.36
0.42
0.41
0.39
0.60
0.25
0.28
0.20
0.38
0.54
0.45
0.37
0.49
0.33
0.41
0.41
0.42
0.41
0.42
0.32
0.32
0.41
0.47
0.37
0.39
0.24
0.81
0.38
0.37
0.31
0.40
0.35
0.50
0.34
0.34
0.36
0.32
0.39
0.40
0.49
0.39
0.34
0.36
0.35
0.37
0.50
0.35
0.35
0.37
0.34
0.32
0.41
0.42
0.43
0.68
0.49
0.34
0.44
0.39
0.39
0.37
0.51
0.32
0.33
0.46
0.42
0.67
0.40
0.31
0.40
0.45
0.32
0.42
0.36
0.53
0.45
0.35
0.39
0.37
0.38
0.68
0.52
0.64
0.36
0.33
0.30
0.31
0.40
0.35
0.29
1.56
0.29
0.28
0.46
1.20
0.34
0.41
0.36
0.37
0.30
1.12
0.30
0.26
0.36
0.44
0.30
0.31
0.41
2.31
0.39
0.40
0.30
0.44
0.37
0.67
0.37
0.35
0.28
0.35
0.31
0.32
0.35
0.34
0.39
0.37
0.35
0.60
0.44
0.44
0.44
0.48
0.32
0.30
0.36
0.35
0.37
0.34
0.37
0.30
0.39
0.37
0.34
0.37
0.32
0.31
1.18
0.44
0.27
0.34
0.58
0.37
0.42
0.33
0.33
0.39
0.40
0.30
0.31
0.30
0.56
0.31
0.31
0.30
0.44
0.35
0.32
0.36
0.31
0.35
0.31
0.40
0.48
0.37
0.42
0.39
0.39
0.49
1.82
0.32
0.29
0.44
0.29
0.64
0.35
0.43
0.34
0.32
0.32
0.31
0.45
0.47
0.43
0.40
0.42
0.50
0.45
0.42
0.40
0.40
0.42
0.36
0.37
0.35
0.27
0.41
0.31
0.23
0.31
0.28
0.23
0.35
0.27
0.23
0.30
0.26
0.24
0.25
0.25
0.26
0.32
0.27
0.28
0.33
0.31
0.26
0.27
0.41
0.29
0.23
0.34
0.22
0.35
0.49
0.57
0.38
0.42
0.47
0.53
0.42
0.44
0.28
0.36
0.32
3.48
0.40
0.40
0.40
0.33
0.33
0.43
0.52
0.53
0.41
0.44
0.41
0.46
0.42
0.44
0.43
0.44
0.34
0.36
0.38
0.35
0.33
0.43
0.37
0.41
0.24
0.19
0.19
0.21
0.31
0.18
0.20
0.28
0.21
0.18
0.20
0.21
0.22
0.19
0.23
0.23
0.22
0.32
0.44
0.27
1.39
0.28
0.35
0.32
0.33
0.30
0.31
0.37
0.27
0.29
0.32
0.29
0.24
0.21
0.18
0.18
0.14
0.17
0.16
0.20
0.24
0.17
0.17
0.17
0.16
0.15
0.15
0.16
4.24
0.14
1.03
0.16
0.31
0.41
0.32
3.22
2.97
0.40
1.37
3.24
0.25
0.25
0.21
0.19
0.17
0.19
0.20
0.19
0.31
0.28
0.15
0.70
0.70
0.15
0.18
0.18
0.44
0.35
1.91
0.33
0.42
0.35
0.80
0.65
9.75
0.21
0.23
0.62
0.15
0.15
0.46
